"","ssuid","monthly_childcare_expenditure","k_under2","k_3to5","k_6to10","METRO","reg_ratio","criminal_records","daycare_regulations","monthly_job_hrs","monthly_wage","monthly_earned_income","monthly_unearned_income","education","age","log_expenditure","H","F","d1","d2","d3"
"2831",613092046552,0,1,0,0,1,8,1,2,1.66666666666667,73.8333333333333,73.8333333333333,-67.6805555555555,10,21.8333333333333,0,0,0,1,0,0
"2832",613092068061,0,1,0,0,1,8,1,2,0,0,0,0,11,20.5833333333333,0,0,0,1,0,0
"2833",613092276751,0,0,0,1,1,8,1,2,31.3125,1273.83333333333,1273.83333333333,-1167.68055555556,4,32.9166666666667,0,1,0,0,1,0
"2834",613092418160,217.285714285714,0,0,1,1,8,1,2,40,2418,2418,-2216.5,12,24.75,5.38121314320398,1,1,0,0,0
"2835",613092684318,217.285714285714,0,0,1,1,8,1,2,37.5,2280,2280,-2090,13,23.6666666666667,5.38121314320398,1,1,0,0,0
"2836",613092995189,347.657142857143,0,0,2,1,8,1,2,40,1608.08333333333,1608.08333333333,-1474.07638888889,13,33.5,5.85121677244971,1,1,0,0,0
"2837",613092995784,0,1,0,0,1,8,1,2,0,0,0,0,12,18.6666666666667,0,0,0,1,0,0
"2838",613136046318,0,1,0,0,1,8,1,2,0,0,0,0,8,19.25,0,0,0,1,0,0
"2839",613136334784,99.9514285714286,0,0,1,1,8,1,2,33,2078.08333333333,2078.08333333333,-1890.82638888889,14,38.3333333333333,4.60468435370498,1,1,0,0,0
"2840",613136344318,0,0,0,1,1,8,1,2,0,0,0,0,12,31.9166666666667,0,0,0,1,0,0
"2841",613136344751,0,1,0,0,1,8,1,2,0,0,0,1.08333333333333,12,23.75,0,0,0,1,0,0
"2842",613136406160,0,1,1,1,1,8,1,2,0,0,0,3.5,14,28.5833333333333,0,0,0,1,0,0
"2843",613136406671,0,0,0,1,1,8,1,2,40,2085.83333333333,2085.83333333333,-1912.01388888889,13,21.1666666666667,0,1,0,0,1,0
"2844",613136408018,0,0,0,1,1,8,1,2,30,1490,2980,-2855.83333333333,12,42.0833333333333,0,1,0,0,1,0
"2845",613136418061,0,1,1,0,1,8,1,2,8,521.083333333333,521.083333333333,-477.659722222222,13,21,0,0,0,1,0,0
"2846",613136418671,521.485714285714,0,1,0,1,8,1,2,38,1875.16666666667,1875.16666666667,-1718.90277777778,12,24.75,6.25668188055788,1,1,0,0,0
"2847",613136684198,0,0,1,0,1,8,1,2,25,1793.91666666667,1793.91666666667,-1644.34027777778,13,32.6666666666667,0,1,0,0,1,0
"2848",613136684552,0,0,0,3,1,8,1,2,0,0,0,27.0833333333333,9,26.5,0,0,0,1,0,0
"2849",613136995318,0,0,2,1,1,8,1,2,0,0,0,0,12,34.9166666666667,0,0,0,1,0,0
"2850",613136995784,0,0,0,1,1,8,1,2,40,2259.75,2259.75,-2071.4375,13,20.8333333333333,0,1,0,0,1,0
"2851",613285344751,0,0,0,1,1,8,1,2,0,0,0,0,7,49.1666666666667,0,0,0,1,0,0
"2852",613285418198,0,0,0,2,1,8,1,2,45,2882.66666666667,2882.66666666667,-2642.44444444444,16,35.5833333333333,0,1,0,0,1,0
"2853",613285684784,0,0,0,2,1,8,1,2,0,0,0,0,12,34.9166666666667,0,0,0,1,0,0
"2854",613552046061,130.371428571429,1,1,0,1,8,1,2,17,0,0,220.208333333333,12,36.4166666666667,4.87038751943799,0,1,1,0,1
"2855",613552334160,0,0,1,0,1,7.66666666666667,1,1.66666666666667,0,0,0,0,12,27.25,0,0,0,1,0,0
"2856",613552684189,0,0,1,2,1,8,1,2,0,0,0,0.166666666666667,14,34.0833333333333,0,0,0,1,0,0
"2857",613552684552,0,0,1,1,1,8,1,2,40,5648.58333333333,5648.58333333333,-5177.86805555556,16,35.1666666666667,0,1,0,0,1,0
"2858",613816068018,0,0,2,0,1,8,1,2,0,0,0,0,12,25.1666666666667,0,0,0,1,0,0
"2859",613816068061,0,0,0,1,1,8,1,2,40,2390,2390,-2190.83333333333,12,30.25,0,1,0,0,1,0
"2860",613816068198,0,0,0,1,1,8,1,2,30,1143.08333333333,1243.08333333333,-1147.82638888889,12,34.0833333333333,0,1,0,0,1,0
"2861",613816068751,0,0,0,1,1,8,1,2,40,2924.91666666667,2924.91666666667,-2675.20138888889,12,37.4166666666667,0,1,0,0,1,0
"2862",613816276189,0,0,0,1,1,8,1,1.5,0,0,0,238.430555555556,16,40.6666666666667,0,0,0,1,0,0
"2863",613816276198,0,1,0,0,1,8,1,2,0,0,0,0,12,18.0833333333333,0,0,0,1,0,0
"2864",613816334061,0,1,1,0,1,8,1,2,0,0,0,0.0833333333333333,16,33.0833333333333,0,0,0,1,0,0
"2865",613816334160,0,1,0,1,1,6.16666666666667,1,1.08333333333333,2.5,422,422,-366.486111111111,12,44.5833333333333,0,0,0,1,0,0
"2866",613816406018,0,2,1,0,1,8,1,2,11,362.416666666667,362.416666666667,-311.381944444444,18,38.9166666666667,0,0,0,1,0,0
"2867",613816406751,0,0,2,0,1,8,1,2,0,0,0,0,14,37.9166666666667,0,0,0,1,0,0
"2868",613860334061,0,1,1,3,1,8,1,2,0,0,0,0,12,26.8333333333333,0,0,0,1,0,0
"2869",613860334552,0,0,0,1,1,8,1,2,80,6181.41666666667,6181.41666666667,-5658.38194444444,14,34.25,0,1,0,0,1,0
"2870",613860334784,0,0,2,0,1,8,1,2,0,0,0,14.875,12,23.8333333333333,0,0,0,1,0,0
"2871",613860344061,0,0,1,0,1,8,1,2,50,7520.83333333333,7520.83333333333,-6979.93055555556,18,46.5,0,1,0,0,1,0
"2872",613860406318,0,1,1,0,1,8,1,2,3.33333333333333,92.8333333333333,92.8333333333333,-85.0972222222222,12,22.1666666666667,0,0,0,1,0,0
"2873",613860408018,0,1,0,0,1,8,1,2,0,0,0,25,18,30.25,0,0,0,1,0,0
"2874",613860408318,0,0,0,1,1,8,1,2,32,1890.83333333333,1890.83333333333,-1733.26388888889,12,23.5,0,1,0,0,1,0
"2875",613860408671,925.637142857143,1,0,0,1,8,1,2,37.3333333333333,3104.66666666667,3104.66666666667,-2814.27777777778,16,25.75,6.83048230348526,1,1,0,0,0
"2876",613860408784,0,0,1,0,1,8,1,2,33.3333333333333,666.666666666667,1333.33333333333,-1277.77777777778,10,21.9166666666667,0,1,0,0,1,0
"2877",613860995018,0,0,0,1,1,8,1,2,30,1238.16666666667,1238.16666666667,-1134.98611111111,12,39.3333333333333,0,1,0,0,1,0
"2878",613860995198,0,0,0,2,1,8,1,2,40,1737.75,1737.75,-1592.9375,12,37.25,0,1,0,0,1,0
"2879",613860995784,0,0,0,1,1,8,1,2,0,0,0,0,12,43.8333333333333,0,0,0,1,0,0
"2880",667023092689,0,0,1,0,1,11,1,1,15,500,500,-457,5,37.5,0,0,0,1,0,0
"2881",667023136067,369.385714285714,1,0,0,1,11,1,1,25,0,0,3.5,11,32.0833333333333,5.91184139426615,1,1,0,0,0
"2882",667023136887,0,0,1,1,1,11,1,1,41.0625,1511.66666666667,1511.66666666667,-1385.69444444444,12,30.5,0,1,0,0,1,0
"2883",667023285067,0,1,0,0,1,11,1,1,11.6666666666667,488.666666666667,488.666666666667,-444.444444444444,12,19.25,0,0,0,1,0,0
"2884",667023552035,369.385714285714,0,1,1,1,11,1,1,5,158.416666666667,158.416666666667,-130.215277777778,11,21.25,5.91184139426615,0,1,1,0,1
"2885",667023816887,0,0,0,1,1,11,1,1,40,4595.91666666667,4595.91666666667,-4212.92361111111,14,35.0833333333333,0,1,0,0,1,0
"2886",667023860676,0,0,1,2,1,11,1,1,0,0,0,15.3333333333333,14,29.5,0,0,0,1,0,0
"2887",667034092676,0,1,0,2,1,11,1,1,0,0,0,0,8,24.3333333333333,0,0,0,1,0,0
"2888",667034136631,0,1,0,1,1,11,1,1,5.33333333333333,244,244,-223.666666666667,14,30.1666666666667,0,0,0,1,0,0
"2889",667034136676,0,0,0,1,1,11,1,1,0,0,0,0,8,38.1666666666667,0,0,0,1,0,0
"2890",667034228613,0,1,0,0,1,11,1,1,40,1433.58333333333,1433.58333333333,-1314.11805555556,11,20.4166666666667,0,1,0,0,1,0
"2891",667034285067,434.571428571429,0,1,0,1,11,1,1,5,257.166666666667,257.166666666667,-225.736111111111,12,29.25,6.07436032376392,0,1,1,0,1
"2892",667034285689,0,1,0,0,1,11,1,1,29,1386.5,1386.5,-1270.95833333333,12,23.5833333333333,0,1,0,0,1,0
"2893",667034359035,0,0,1,0,1,11,1,1,0,0,0,0,16,32.0833333333333,0,0,0,1,0,0
"2894",667034359631,0,0,1,1,1,11,1,1,0,0,0,0.0833333333333333,12,31.5,0,0,0,1,0,0
"2895",667034359737,0,1,1,0,1,11,1,1,25,2313.75,2313.75,-2120.9375,13,28.0833333333333,0,1,0,0,1,0
"2896",667034552689,0,0,0,1,1,11,1,1,40,1303.91666666667,1303.91666666667,-1185.67361111111,12,37.9166666666667,0,1,0,0,1,0
"2897",667034688035,869.142857142857,0,0,1,1,11,1,1,26.875,1044.75,1044.75,-957.6875,7,24.5833333333333,6.76750750432387,1,1,0,0,0
"2898",667034688631,0,0,1,0,1,11,1,1,40,0,180.25,-165.229166666667,8,30.0833333333333,0,1,0,0,1,0
"2899",667034816516,260.742857142857,1,2,0,1,11,1,1,34,1182.25,1182.25,-1083.72916666667,12,34.3333333333333,5.56353469999793,1,1,0,0,0
"2900",667034816887,0,0,1,0,1,11,1,1,40,2606.91666666667,2606.91666666667,-2338.00694444444,12,41.25,0,1,0,0,1,0
"2901",667034860067,0,2,1,1,1,11,1,1,0,0,0,40.8333333333333,12,26.1666666666667,0,0,0,1,0,0
"2902",667049860243,0,0,0,1,0,11,1,1,0,0,0,37.5,14,48,0,0,0,1,0,0
"2903",667086172630,0,1,0,1,1,11,1,1,22,1150.33333333333,1150.33333333333,-1054.47222222222,12,33.3333333333333,0,1,0,0,1,0
"2904",667086172944,0,0,0,2,1,11,1,1,15,540.916666666667,540.916666666667,-439.673611111111,12,28.5833333333333,0,0,0,1,0,0
"2905",667086342630,0,1,0,0,1,11,1,1,0,0,0,27.75,12,33.1666666666667,0,0,0,1,0,0
"2906",667086342944,0,1,1,0,1,11,1,1,26.5416666666667,816.166666666667,816.166666666667,-740.263888888889,13,23.1666666666667,0,1,0,0,1,0
"2907",667086501207,0,0,0,1,1,11,1,1,20.25,640.166666666667,640.166666666667,-586.819444444444,5,38,0,1,0,0,1,0
"2908",667086501831,0,0,1,0,1,9.75,1,1,18.1875,585.166666666667,585.166666666667,-533.430555555556,10,18.0833333333333,0,0,0,1,0,0
"2909",667086609060,0,1,0,1,1,11,1,1,0,0,0,0,10,36.3333333333333,0,0,0,1,0,0
"2910",667086609630,0,1,0,1,1,11,1,1,0,0,0,0,12,33.25,0,0,0,1,0,0
"2911",667092824521,304.2,0,1,1,1,7,1,2,43.3333333333333,1681.16666666667,1681.16666666667,-1541.06944444444,5,43,5.71768537982519,1,1,0,0,0
"2912",667114046142,0,0,1,0,1,11,1,1,0,0,0,0,8,42.6666666666667,0,0,0,1,0,0
"2913",667114068950,0,1,0,1,1,11,1,1,0,0,0,0,13,32.8333333333333,0,0,0,1,0,0
"2914",667114121755,0,0,1,2,0,11,1,1,0,0,0,0,8,32.8333333333333,0,0,0,1,0,0
"2915",667114121933,0,0,0,1,0,11,1,1,0,0,0,0,9,45.4166666666667,0,0,0,1,0,0
"2916",667114126360,0,1,0,1,0,11,1,1,35,3498.41666666667,3498.41666666667,-3185.13194444444,12,36,0,1,0,0,1,0
"2917",667114126950,0,1,0,0,0,11,1,1,0,0,0,0,13,23.9166666666667,0,0,0,1,0,0
"2918",667114135933,0,0,1,1,0,11,1,1,0,0,0,2.97916666666667,7,36.6666666666667,0,0,0,1,0,0
"2919",667114209373,869.142857142857,0,2,0,1,11,1,1,40,3258.58333333333,3258.58333333333,-2987.03472222222,12,43.0833333333333,6.76750750432387,1,1,0,0,0
"2920",667114215545,0,0,1,0,0,11,1,1,21.5333333333333,738.583333333333,1091.08333333333,-995.993055555555,13,40.1666666666667,0,1,0,0,1,0
"2921",667114285149,0,0,1,0,1,11,1,1,40,10446.6666666667,10447.9166666667,-9576.36111111111,14,36.6666666666667,0,1,0,0,1,0
"2922",667114320067,0,0,1,0,1,11,1,1,0,0,0,0,13,28.8333333333333,0,0,0,1,0,0
"2923",667114334933,1738.28571428571,0,2,0,0,11,1,1,48,1373.58333333333,1373.58333333333,-1259.11805555556,13,26.9166666666667,7.46065468488382,1,1,0,0,0
"2924",667114344319,108.642857142857,0,0.5,1,1,11,1,1,13.2083333333333,386.625,386.625,-354.163194444444,12,28.2083333333333,4.68806596264403,0,1,1,0,1
"2925",667114382630,0,0,0,1,0,11,1,1,0,0,0,0,9,42.9166666666667,0,0,0,1,0,0
"2926",667114406933,0,0,0,1,0,11,1,1,32,4345.58333333333,4345.58333333333,-3983.20138888889,16,43.4166666666667,0,1,0,0,1,0
"2927",667114408933,13.0371428571429,0,0,1,0,11,1,1,45,3573.41666666667,3573.41666666667,-3275.54861111111,16,38.0833333333333,2.56780242644394,1,1,0,0,0
"2928",667114494687,0,1,0,0,1,11,1,1,35.3333333333333,2851.16666666667,3751.16666666667,-3513.56944444444,12,18.9166666666667,0,1,0,0,1,0
"2929",667114508630,0,1,0,0,0.5,11,1,1,30,1238.16666666667,1238.16666666667,-1134.98611111111,13,20.4166666666667,0,1,0,0,1,0
"2930",667114533389,0,0,0,2,1,11,1,1,0,0,0,0,12,48.25,0,0,0,1,0,0
"2931",667114597067,0,0,0,2,1,11,1,1,45,3983.41666666667,3983.41666666667,-3651.46527777778,12,32.5,0,1,0,0,1,0
"2932",667114816259,0,0,0,2,1,11,1,1,28,3451,3451,-3110.63888888889,12,38.4166666666667,0,1,0,0,1,0
"2933",667114816946,3454.84285714286,1,0,1,0,11,1,1,51,2255.83333333333,2255.83333333333,-2067.84722222222,12,28.5,8.14753225243017,1,1,0,0,0
"2934",667114860174,0,2,1,2,0,11,1,1,0,0,0,0,16,34.1666666666667,0,0,0,1,0,0
"2935",667114932067,1086.42857142857,2,0,0,1,11,1,1,32.6666666666667,3973.58333333333,3973.58333333333,-3642.45138888889,16,27.6666666666667,6.99065105563808,1,1,0,0,0
"2936",667114932545,0,1,1,1,1,11,1,1,0,0,0,0,13,28.0833333333333,0,0,0,1,0,0
"2937",667114932689,608.4,1,1,0,1,11,1,1,45,2841.25,2841.25,-2604.39583333333,16,30.75,6.41083256038514,1,1,0,0,0
"2938",667114932933,0,0,0,1,0,11,1,1,40,2309.08333333333,2309.08333333333,-2116.65972222222,13,35.75,0,1,0,0,1,0
"2939",667114988373,86.9142857142857,0,0,1,1,11,1,1,37,1800,1945,-1782.5,14,33.5833333333333,4.46492241132982,1,1,0,0,0
"2940",667136135686,0,0,0,2,1,7,1,2,40,2233.75,2233.75,-2036.3125,12,28.5833333333333,0,1,0,0,1,0
"2941",667136320686,95.6057142857143,1,0,2,1,7,1,2,36.4583333333333,2000,4000,-3819.41666666667,13,33.1666666666667,4.56023259113415,1,1,0,0,0
"2942",667136527506,0,0,0,1,1,7,1,2,10,323.666666666667,989.666666666667,-907.194444444444,12,30.5833333333333,0,0,0,1,0,0
"2943",667136527521,0,0,1,0,1,6.58333333333333,1,1.58333333333333,15,0,0,40.8611111111111,4,37.1666666666667,0,0,0,1,0,0
"2944",667136527531,0,0,0,1,1,7,1,2,0,0,0,0,12,27.1666666666667,0,0,0,1,0,0
"2945",667136527930,0,0,1,0,1,7,1,2,0,0,0,0,4,33.5833333333333,0,0,0,1,0,0
"2946",667136648930,0,2,0,1,1,7,1,2,0,0,0,0,12,23.75,0,0,0,1,0,0
"2947",667136726686,0,1,0,0,1,7,1,2,40,1825,1825,-1672.91666666667,14,29.0833333333333,0,1,0,0,1,0
"2948",667136810483,0,0,0,1,1,7,1,2,23.3333333333333,1008.75,1008.75,-924.6875,18,33.5833333333333,0,1,0,0,1,0
"2949",667136861046,0,1,1,0,1,7,1,2,0,0,0,0,9,34.75,0,0,0,1,0,0
"2950",667136861140,0,0,1,1,1,7,1,2,0,0,0,0,12,28.5833333333333,0,0,0,1,0,0
"2951",667136861738,0,0,0,1,1,7,1,2,0,0,0,0,4,42,0,0,0,1,0,0
"2952",667138092067,0,1,0,0,1,11,1,1,22.5,793.666666666667,793.666666666667,-692.805555555556,16,27.3333333333333,0,1,0,0,1,0
"2953",667138092676,347.657142857143,1,1,0,1,11,1,1,35.0833333333333,1295.5,1295.5,-1187.54166666667,12,23.0833333333333,5.85121677244971,1,1,0,0,0
"2954",667138228035,217.285714285714,0,1,1,1,11,1,1,39.3333333333333,1323.08333333333,1323.08333333333,-1212.82638888889,4,39.9166666666667,5.38121314320398,1,1,0,0,0
"2955",667138228067,0,0,0,1,1,11,1,1,21.1833333333333,1360.08333333333,1476.75,-1356.46527777778,12,30.8333333333333,0,1,0,0,1,0
"2956",667138228631,434.571428571429,0,1,0,1,11,1,1,10,503.75,503.75,-458.631944444445,13,33.75,6.07436032376392,0,1,1,0,1
"2957",667138359613,0,0,1,0,1,11,1,1,45,9024.83333333333,9024.83333333333,-8272.59722222222,12,34.9166666666667,0,1,0,0,1,0
"2958",667138688613,0,0,0,3,1,11,1,1,0,0,0,0,5,42.9166666666667,0,0,0,1,0,0
"2959",667138688737,0,0,0,1,1,11,1,1,0,0,0,0.916666666666667,14,44.25,0,0,0,1,0,0
"2960",667138688887,434.571428571429,0,0,1,1,11,1,1,40,2673.75,2673.75,-2360.52083333333,12,42.6666666666667,6.07436032376392,1,1,0,0,0
"2961",667138925676,0,0,1,1,1,11,1,1,0,0,0,103.666666666667,13,34.5,0,0,0,1,0,0
"2962",667185037086,173.828571428571,0,0,1,1,11,1,1,30,1010.33333333333,1010.33333333333,-926.138888888889,5,45.5,5.15806959188977,1,1,0,0,0
"2963",667185086676,0,0,1,1,1,11,1,1,0,0,0,0,13,34.8333333333333,0,0,0,1,0,0
"2964",667185101944,0,0,0,2,1,11,1,1,40,4103.25,4103.25,-3691.89583333333,16,40.8333333333333,0,1,0,0,1,0
"2965",667185121516,0,1,0,0,1,11,1,1,40,5431.66666666667,5431.66666666667,-4979.02777777778,16,41.6666666666667,0,1,0,0,1,0
"2966",667185121689,0,1,0,0,1,11,1,1,0,0,0,0.75,16,35.4166666666667,0,0,0,1,0,0
"2967",667185135035,0,1,1,1,1,11,1,1,0,0,0,16.25,16,33.5,0,0,0,1,0,0
"2968",667185135067,130.371428571429,0,0,1,1,11,1,1,40,5431.66666666667,5431.66666666667,-4978.94444444444,16,42,4.87038751943799,1,1,0,0,0
"2969",667185135689,0,0,1,1,1,11,1,1,0,0,0,0,12,28.6666666666667,0,0,0,1,0,0
"2970",667185199035,0,0,1,1,1,11,1,1,12.85,523.833333333333,523.833333333333,-480.180555555556,12,29.3333333333333,0,0,0,1,0,0
"2971",667185199319,286.817142857143,0,0,2,0,11,1,1,42,3120.25,3886.91666666667,-3626.89583333333,12,30.0833333333333,5.65884487980226,1,1,0,0,0
"2972",667185204233,0,0,2,1,0,11,1,1,0,0,0,14.5833333333333,13,27.1666666666667,0,0,0,1,0,0
"2973",667185204933,0,0,1,2,0,11,1,1,0,0,0,33.3333333333333,12,30.25,0,0,0,1,0,0
"2974",667185209149,369.385714285714,2,0,0,0,11,1,1,40,2673.75,2673.75,-2450.9375,16,28.25,5.91184139426615,1,1,0,0,0
"2975",667185215173,0,0,2,0,0.333333333333333,11,1,1,0,0,0,0,12,22.8333333333333,0,0,0,1,0,0
"2976",667185215894,0,0,0,1,0,11,1,1,27.5,911.166666666667,911.166666666667,-835.236111111111,5,41.5,0,1,0,0,1,0
"2977",667185285294,0,0,0,1,1,11,1,1,28,1032.36363636364,1032.36363636364,-841.787878787879,10,42.2727272727273,0,1,0,0,1,0
"2978",667185494243,0,0,0,1,0,11,1,1,0,0,0,0.166666666666667,5,47.6666666666667,0,0,0,1,0,0
"2979",667185662197,0,0,1,1,1,11,1,1,0,0,0,0,12,39.5833333333333,0,0,0,1,0,0
"2980",667185662944,173.828571428571,0,0,1,1,11,1,1,40,1737.75,1737.75,-1590.52083333333,13,39.4166666666667,5.15806959188977,1,1,0,0,0
"2981",667185689737,0,0,0,1,1,11,1,1,0,0,0,89.3333333333333,12,32,0,0,0,1,0,0
"2982",667185726689,0,0,0,3,1,11,1,1,0,0,0,0.166666666666667,16,29.4166666666667,0,0,0,1,0,0
"2983",667185771174,0,3,0,0,1,11,1,1,0,0,0,0,9,33.4166666666667,0,0,0,1,0,0
"2984",667185809243,0,0,1,0,0,11,1,1,0,0,0,0,12,38.8333333333333,0,0,0,1,0,0
"2985",667185809687,0,0,1,0,0,11,1,1,0,0,0,0,7,45.9166666666667,0,0,0,1,0,0
"2986",667185810516,0,1,1,0,1,11,1,1,0,0,0,0,12,27.1666666666667,0,0,0,1,0,0
"2987",667185814174,0,0,0,1,1,11,1,1,0.1,6.75,6.75,-6.1875,16,29.9166666666667,0,0,0,1,0,0
"2988",667185814316,0,0,1,1,1,11,1,1,0,0,0,23.75,16,41.1666666666667,0,0,0,1,0,0
"2989",667185828933,0,0,0,1,0,11,1,1,40,2259.75,2259.75,-2058.9375,14,44.0833333333333,0,1,0,0,1,0
"2990",667185828950,0,0,0,1,0,11,1,1,40,4071.83333333333,4071.83333333333,-3732.43055555556,16,42.0833333333333,0,1,0,0,1,0
"2991",667185847149,0,0,1,1,1,11,1,1,30,1329.25,1329.25,-1218.47916666667,9,26.4166666666667,0,1,0,0,1,0
"2992",667185847259,0,0,1,0,1,11,1,1,0,0,0,377.666666666667,12,40.9166666666667,0,0,0,1,0,0
"2993",667185847660,0,0,0,2,1,11,1,1,40,1737.75,1737.75,-1592.9375,12,30.75,0,1,0,0,1,0
"2994",667185945294,0,1,1,1,1,11,1,1,0,0,0,0.0833333333333333,12,35.1666666666667,0,0,0,1,0,0
"2995",667185982067,0,0,0,2,0,11,1,1,59,2547.83333333333,2547.83333333333,-2335.43055555556,10,39.25,0,1,0,0,1,0
"2996",667185982259,130.371428571429,0,0,2,1,11,1,1,40,1818.91666666667,2518.91666666667,-2250.67361111111,12,25.1666666666667,4.87038751943799,1,1,0,0,0
"2997",667185982831,0,0,1,1,1,11,1,1,0,0,0,0,8,27.5833333333333,0,0,0,1,0,0
"2998",667199049086,0,0,2,0,1,11,1,1,32.5,1208.66666666667,1208.66666666667,-1103.94444444444,11,23.3333333333333,0,1,0,0,1,0
"2999",667199049946,0,1,1,0,1,11,1,1,0,0,0,0,11,23.3333333333333,0,0,0,1,0,0
"3000",667199057197,0,0,0,2,1,11,1,1,40,3760.16666666667,3760.16666666667,-3446.73611111111,16,40.5,0,1,0,0,1,0
"3001",667199057259,0,0,1,0,1,11,1,1,0,0,0,0,5,36.1666666666667,0,0,0,1,0,0
"3002",667199101149,0,0,1,0,1,11,1,1,6.66666666666667,203.666666666667,203.666666666667,-186.694444444444,7,26.5833333333333,0,0,0,1,0,0
"3003",667199342207,2172.85714285714,0,1,0,1,11,1,1,35,2407.5,2407.5,-2149.04166666667,13,28.5,7.68379823619803,1,1,0,0,0
"3004",667199342831,621.437142857143,0,0,1,1,11,1,1,40,3008.25,3008.25,-2705.72916666667,12,35.0833333333333,6.43203476803574,1,1,0,0,0
"3005",667199501630,0,0,1,0,1,11,1,1,41,1045.83333333333,1045.83333333333,-958.680555555555,16,36.1666666666667,0,1,0,0,1,0
"3006",667199555852,0,0,1,0,1,11,1,1,0,0,0,0,12,33.8333333333333,0,0,0,1,0,0
"3007",667199555903,0,0,1,0,1,11,1,1,0,0,0,0,8,38.6666666666667,0,0,0,1,0,0
"3008",667204092516,0,0,2,1,1,11,1,1,0,0,0,0,16,40.4166666666667,0,0,0,1,0,0
"3009",667204092737,0,0,0,2,1,11,1,1,36,2320.83333333333,3120.83333333333,-2927.43055555556,12,25.4166666666667,0,1,0,0,1,0
"3010",667204359035,0,1,0,0,1,11,1,1,0,0,0,0,12,21.6666666666667,0,0,0,1,0,0
"3011",667204552676,0,0,0,2,1,11,1,1,0,0,0,0,14,37.75,0,0,0,1,0,0
"3012",667204688516,0,0,1,3,1,11,1,1,0,0,0,0,12,28.9166666666667,0,0,0,1,0,0
"3013",667204860516,521.485714285714,1,0,2,1,11,1,1,40,2390,2390,-2190.66666666667,12,27.6666666666667,6.25668188055788,1,1,0,0,0
"3014",667204925067,0,1,2,1,1,11,1,1,0,0,0,20.8333333333333,12,28.5,0,0,0,1,0,0
"3015",667215092631,0,0,1,1,1,11,1,1,40,2841.25,2841.25,-2604.47916666667,12,36.6666666666667,0,1,0,0,1,0
"3016",667215092689,543.214285714286,0,1,1,1,11,1,1,40,4930.41666666667,4930.41666666667,-4519.54861111111,18,38.8333333333333,6.29750387507814,1,1,0,0,0
"3017",667215136035,1303.71428571429,0,1,0,1,11,1,1,45,19469.6666666667,19469.6666666667,-17778.1944444444,18,49.8333333333333,7.17297261243203,1,1,0,0,0
"3018",667215136689,312.891428571429,0,0,1,1,11.1666666666667,1,1.16666666666667,30,3510.58333333333,3810.58333333333,-3436.09027777778,16,41.4166666666667,5.74585625679189,1,1,0,0,0
"3019",667215228067,286.817142857143,0,0,1,1,11,1,1,41.8333333333333,15074.6666666667,20324.6666666667,-19068.4444444444,12,37.25,5.65884487980226,1,1,0,0,0
"3020",667215285067,0,0,0,1,1,11,1,1,50,4002.5,4002.5,-3668.95833333333,16,36,0,1,0,0,1,0
"3021",667215359737,0,0,0,2,1,11,1,1,0,0,0,0,12,41.5833333333333,0,0,0,1,0,0
"3022",667215552689,0,0,0,2,1,11,1,1,50,0,0,696.333333333333,16,37.8333333333333,0,1,0,0,1,0
"3023",667215688689,312.891428571429,0,0,1,1,11,1,1,40,3760.16666666667,3760.16666666667,-3446.81944444444,16,41.6666666666667,5.74585625679189,1,1,0,0,0
"3024",667215816067,0,0,0,1,1,11,1,1,40,3342.83333333333,3342.83333333333,-3064.26388888889,12,27,0,1,0,0,1,0
"3025",667215816887,0,0,0,1,1,11,1,1,0,0,0,0,8,33.9166666666667,0,0,0,1,0,0
"3026",667215925737,0,0,0,1,1,11,1,1,50,1922.16666666667,1922.16666666667,-1761.98611111111,12,25.5,0,1,0,0,1,0
"3027",667285021585,0,1,1,0,1,7,1,2,17.5,614.416666666667,614.416666666667,-540.993055555556,12,23,0,0,0,1,0,0
"3028",667285023197,869.142857142857,0,0,1,1,11,1,1,40,1980.91666666667,1980.91666666667,-1814.50694444444,12,36.5,6.76750750432387,1,1,0,0,0
"3029",667285023630,869.142857142857,0,0,2,1,11,1,1,32.4583333333333,490.833333333333,490.833333333333,-518.416666666667,12,32.3333333333333,6.76750750432387,1,1,0,0,0
"3030",667285057108,0,0,0.5,1,1,7,1,1,36.2291666666667,1286.70833333333,1374.70833333333,-1246.95486111111,10,27.5833333333333,0,1,0,0,1,0
"3031",667285057285,869.142857142857,0,1,0,1,7,1,1,3.33333333333333,108.916666666667,108.916666666667,-99.7569444444445,12,25.25,6.76750750432387,0,1,1,0,1
"3032",667285086420,0,1,0,0,1,12,1,1,18.3333333333333,815.166666666667,815.166666666667,-746.569444444444,13,24.6666666666667,0,0,0,1,0,0
"3033",667285086584,0,2,0,0,1,12,1,1,0,0,0,0.833333333333333,11,33.1666666666667,0,0,0,1,0,0
"3034",667285086746,0,0,0,2,1,12,1,1,31.6666666666667,950.166666666667,950.166666666667,-870.986111111111,16,37.75,0,1,0,0,1,0
"3035",667285114831,0,0,1,0,1,11,1,1,26.5833333333333,1403.5,1903.5,-1786.54166666667,13,18.1666666666667,0,1,0,0,1,0
"3036",667285121140,0,1,0,0,1,7,1,2,8,282.416666666667,282.416666666667,-258.881944444444,12,19.1666666666667,0,0,0,1,0,0
